era-id,latitude,longitude,elevation,start-date,end-date,network,total_nobs
SGXWFO_SDCRT,34.235,-117.273,5100,2011-06-21 00:00:00+00:00,2016-10-26 11:54:00+00:00,SGXWFO,44850
SGXWFO_SDCSB,34.184,-117.322,1520,2011-03-03 00:00:00+00:00,2018-05-17 10:50:00+00:00,SGXWFO,58940
SGXWFO_SDCSF,33.88,-117.886,240,2011-10-21 00:00:00+00:00,2016-11-30 11:50:00+00:00,SGXWFO,43110
SGXWFO_SDCVE,32.618,-116.973,560,2015-11-18 19:00:00+00:00,2017-02-10 21:55:00+00:00,SGXWFO,6393
SGXWFO_SDCYC,32.988,-116.588,4635,2014-05-20 00:00:00+00:00,2016-11-30 10:56:00+00:00,SGXWFO,17512
SGXWFO_SDDEZ,33.5147,-117.2025,1500,2005-10-12 00:00:00+00:00,2006-06-24 22:49:00+00:00,SGXWFO,5946
SGXWFO_SDDHS,33.95833,-116.593,1510,2007-08-02 00:00:00+00:00,2023-03-08 20:45:00+00:00,SGXWFO,120615
SGXWFO_SDDMB,32.963,-117.267,10,2015-08-10 06:03:00+00:00,2017-07-10 17:00:00+00:00,SGXWFO,10439
SGXWFO_SDDPC,33.48,-117.697,305,2010-10-28 00:00:00+00:00,2013-09-12 14:54:00+00:00,SGXWFO,23700
SGXWFO_SDDPT,33.461,-117.707,15,2008-04-23 00:00:00+00:00,2017-02-09 18:20:00+00:00,SGXWFO,62759
SGXWFO_SDDUZ,33.455,-117.232,1275,2010-12-08 00:00:00+00:00,2021-10-17 04:49:00+00:00,SGXWFO,89205
SGXWFO_SDEDO,33.867,-116.435,1550,2012-02-03 00:00:00+00:00,2016-09-17 20:50:00+00:00,SGXWFO,28664
SGXWFO_SDEFF,33.079,-117.182,625,2012-07-19 00:00:00+00:00,2016-10-26 10:54:00+00:00,SGXWFO,35613
SGXWFO_SDEHM,33.226,-117.115,1540,2008-11-03 00:00:00+00:00,2013-09-12 14:45:00+00:00,SGXWFO,39809
SGXWFO_SDELJ,32.8,-116.929,493,2014-03-19 00:00:00+00:00,2014-04-25 15:55:00+00:00,SGXWFO,673
SGXWFO_SDEOR,33.683,-117.341,1265,2019-06-10 14:06:00+00:00,2023-03-08 20:50:00+00:00,SGXWFO,26395
SGXWFO_SDESC,33.119,-117.09,645,2010-07-06 00:00:00+00:00,2013-09-12 14:56:00+00:00,SGXWFO,16937
SGXWFO_SDESN,33.1618,-117.09951,856,2006-02-18 00:00:00+00:00,2009-05-23 04:23:00+00:00,SGXWFO,20688
SGXWFO_SDETS,33.058,-117.253,270,2007-12-31 00:00:00+00:00,2016-11-08 10:51:00+00:00,SGXWFO,70249
SGXWFO_SDFAL,33.3836,-117.2483,698,2005-10-12 00:00:00+00:00,2007-02-03 01:05:00+00:00,SGXWFO,7539
SGXWFO_SDFBK,33.3386,-117.2208,680,2005-10-12 00:00:00+00:00,2021-04-15 15:49:00+00:00,SGXWFO,130020
SGXWFO_SDFEL,33.220362,-116.590586,3490,2008-12-16 00:00:00+00:00,2009-05-13 15:50:00+00:00,SGXWFO,3004
SGXWFO_SDFRV,33.597,-117.088,1425,2010-12-08 00:00:00+00:00,2023-03-08 20:49:00+00:00,SGXWFO,97020
SGXWFO_SDGRV,33.598,-116.614,4650,2009-01-12 00:00:00+00:00,2014-03-06 21:51:00+00:00,SGXWFO,31471
SGXWFO_SDGUA,32.854232,-116.598476,3500,2008-12-16 00:00:00+00:00,2009-04-11 13:50:00+00:00,SGXWFO,2531
SGXWFO_SDGVC,33.605,-116.62,4600,2013-12-07 00:00:00+00:00,2013-12-16 11:55:00+00:00,SGXWFO,212
SGXWFO_SDGVL,34.236,-117.078,6975,2011-06-21 00:00:00+00:00,2016-10-26 11:54:00+00:00,SGXWFO,42127
SGXWFO_SDHEM,33.73,-117.003,1530,2008-04-28 00:00:00+00:00,2011-02-15 01:45:00+00:00,SGXWFO,17959
SGXWFO_SDHEN,33.242176,-116.764028,2760,2008-12-16 00:00:00+00:00,2009-07-07 15:50:00+00:00,SGXWFO,2168
SGXWFO_SDHET,33.74,-116.888,2050,2008-09-23 00:00:00+00:00,2023-03-08 20:49:00+00:00,SGXWFO,116750
SGXWFO_SDHLX,32.765,-116.98278,1090,2005-10-12 00:00:00+00:00,2007-04-23 15:45:00+00:00,SGXWFO,12576
SGXWFO_SDHSL,34.754,-117.329,2425,2012-06-25 00:00:00+00:00,2013-09-12 14:55:00+00:00,SGXWFO,10594
SGXWFO_SDHSP,34.372,-117.34,3580,2010-09-23 00:00:00+00:00,2014-06-03 06:41:00+00:00,SGXWFO,19247
SGXWFO_SDHTB,33.7078,-118.03,5,2005-11-17 00:00:00+00:00,2013-09-08 19:45:00+00:00,SGXWFO,64943
SGXWFO_SDIBS,32.5796,-117.1327,10,2006-08-10 00:00:00+00:00,2009-12-01 19:00:00+00:00,SGXWFO,18933
SGXWFO_SDIDL,33.744,-116.71,5310,2015-06-23 21:07:00+00:00,2016-11-30 10:55:00+00:00,SGXWFO,12282
SGXWFO_SDIDO,33.702,-116.219,-21,2012-08-08 00:00:00+00:00,2013-09-20 16:56:00+00:00,SGXWFO,9730
SGXWFO_SDIDW,33.734,-116.715,5520,2009-07-02 00:00:00+00:00,2012-03-16 07:18:00+00:00,SGXWFO,9648
SGXWFO_SDIDY,33.75,-116.717,5370,2015-05-27 19:00:00+00:00,2016-11-30 10:55:00+00:00,SGXWFO,12796
SGXWFO_SDIPR,32.5796,-117.1348,10,2006-10-30 00:00:00+00:00,2009-12-01 19:00:00+00:00,SGXWFO,18245
SGXWFO_SDJAM,32.71,-116.874,1005,2009-04-27 00:00:00+00:00,2013-07-19 01:54:00+00:00,SGXWFO,29228
SGXWFO_SDJUR,33.987,-117.425,795,2011-07-18 00:00:00+00:00,2015-10-10 21:49:00+00:00,SGXWFO,34427
SGXWFO_SDKTC,32.713545,-116.472585,3205,2008-12-16 00:00:00+00:00,2009-05-12 19:50:00+00:00,SGXWFO,2985
SGXWFO_SDL13,32.675,-117.239,350,2013-10-02 00:00:00+00:00,2017-03-04 09:31:00+00:00,SGXWFO,83805
SGXWFO_SDL34,33.2097,-117.395,10,2010-05-05 00:00:00+00:00,2013-09-12 14:56:00+00:00,SGXWFO,23050
SGXWFO_SDLAE,34.264,-117.162,5310,2014-11-23 07:05:00+00:00,2017-03-27 07:55:00+00:00,SGXWFO,5544
SGXWFO_SDLAM,32.7717,-117.0333,490,2008-02-28 00:00:00+00:00,2013-07-22 13:45:00+00:00,SGXWFO,42034
SGXWFO_SDLBE,33.542,-117.783,5,2011-09-13 00:00:00+00:00,2016-11-30 08:54:00+00:00,SGXWFO,22001
SGXWFO_SDLBT,33.548,-117.754,990,2008-09-08 00:00:00+00:00,2017-06-26 16:57:00+00:00,SGXWFO,73295
SGXWFO_SDLDV,32.768,-117.181,270,2013-04-29 00:00:00+00:00,2016-11-30 08:55:00+00:00,SGXWFO,25008
SGXWFO_SDLEL,33.67,-117.37,1275,2008-09-23 00:00:00+00:00,2020-07-23 05:49:00+00:00,SGXWFO,98695
SGXWFO_SDLGH,33.614,-117.738,400,2012-05-11 00:00:00+00:00,2013-09-12 13:00:00+00:00,SGXWFO,11470
SGXWFO_SDLJS,32.871,-117.25,275,2006-03-08 00:00:00+00:00,2013-09-12 14:55:00+00:00,SGXWFO,56009
SGXWFO_SDLKA,34.265,-117.216,5125,2008-11-03 00:00:00+00:00,2012-07-09 22:30:00+00:00,SGXWFO,20637
SGXWFO_SDLKD,32.843,-116.892,625,2011-03-29 00:00:00+00:00,2016-11-04 15:54:00+00:00,SGXWFO,48140
SGXWFO_SDLNB,33.545,-117.781,60,2008-08-12 00:00:00+00:00,2016-11-10 09:54:00+00:00,SGXWFO,58447
SGXWFO_SDLNG,33.5371,-117.6899,470,2008-03-05 00:00:00+00:00,2008-03-23 18:45:00+00:00,SGXWFO,426
SGXWFO_SDLPK,32.7,-116.76,3710,2012-04-18 00:00:00+00:00,2013-08-14 17:52:00+00:00,SGXWFO,11432
SGXWFO_SDLUR,34.435,-116.98,3035,2014-03-21 00:00:00+00:00,2017-01-06 22:51:00+00:00,SGXWFO,22145
SGXWFO_SDMCR,34.091,-116.968,4420,2011-12-27 00:00:00+00:00,2016-01-07 12:33:00+00:00,SGXWFO,19593
SGXWFO_SDMDY,32.7139,-117.1744,50,2005-11-19 00:00:00+00:00,2015-12-10 01:36:00+00:00,SGXWFO,57210
SGXWFO_SDMEA,33.5681,-117.2522,1240,2005-10-12 00:00:00+00:00,2023-03-02 16:49:00+00:00,SGXWFO,122997
SGXWFO_SDMGR,33.4325,-117.1956,569,2006-08-10 00:00:00+00:00,2008-08-18 12:00:00+00:00,SGXWFO,12547
SGXWFO_SDMIB,32.781,-117.252,8,2012-06-22 00:00:00+00:00,2016-10-26 11:55:00+00:00,SGXWFO,36272
SGXWFO_SDMLO,32.841,-116.427,6110,2010-04-27 00:00:00+00:00,2017-02-04 07:54:00+00:00,SGXWFO,52285
SGXWFO_SDMRO,33.96,-117.233,1925,2008-09-23 00:00:00+00:00,2023-03-08 20:49:00+00:00,SGXWFO,115600
SGXWFO_SDMSV,32.99,-116.442,2120,2016-09-12 17:06:00+00:00,2016-11-08 10:56:00+00:00,SGXWFO,1325
SGXWFO_SDNAC,32.671,-117.101,25,2009-02-02 00:00:00+00:00,2013-09-12 14:56:00+00:00,SGXWFO,33142
SGXWFO_SDOCH,32.9543,-117.2572,295,2007-07-03 00:00:00+00:00,2013-09-12 14:55:00+00:00,SGXWFO,52661
SGXWFO_SDOSN,33.274,-117.304,115,2007-12-31 00:00:00+00:00,2013-09-12 14:55:00+00:00,SGXWFO,47807
SGXWFO_SDPAS,33.068207,-117.031848,335,2008-12-16 00:00:00+00:00,2009-07-17 16:50:00+00:00,SGXWFO,3669
SGXWFO_SDPDS,33.733,-116.371,175,2009-05-29 00:00:00+00:00,2016-11-08 10:55:00+00:00,SGXWFO,51429
SGXWFO_SDPMS,32.867,-117.2569,10,2006-08-10 00:00:00+00:00,2009-06-29 21:00:00+00:00,SGXWFO,18729
SGXWFO_SDPNN,34.42917,-117.65183,4302,2012-03-21 00:00:00+00:00,2023-03-08 20:49:00+00:00,SGXWFO,186795
SGXWFO_SDPON,33.029,-117.036,750,2008-04-29 00:00:00+00:00,2013-07-17 11:45:00+00:00,SGXWFO,33009
SGXWFO_SDPOY,32.9606,-117.0192,597,2007-07-03 00:00:00+00:00,2013-09-12 14:52:00+00:00,SGXWFO,51580
SGXWFO_SDPRR,33.82,-117.195,1500,2008-09-23 00:00:00+00:00,2023-03-08 20:49:00+00:00,SGXWFO,103875
SGXWFO_SDPSC,33.848,-116.551,625,2013-11-21 00:00:00+00:00,2016-05-23 22:34:00+00:00,SGXWFO,20265
SGXWFO_SDPSW,33.35,-116.983,3090,2011-09-13 00:00:00+00:00,2014-02-12 22:26:00+00:00,SGXWFO,17456
SGXWFO_SDPWE,32.995,-117.008,1300,2016-07-20 23:06:00+00:00,2016-11-29 10:56:00+00:00,SGXWFO,3129
SGXWFO_SDRFO,34.229,-117.221,5710,2012-01-10 00:00:00+00:00,2016-10-26 11:54:00+00:00,SGXWFO,41077
SGXWFO_SDRIN,33.251,-116.958,955,2010-03-11 00:00:00+00:00,2011-08-31 09:45:00+00:00,SGXWFO,2730
SGXWFO_SDRLM,32.892,-116.421,6265,2009-06-29 00:00:00+00:00,2013-08-14 15:52:00+00:00,SGXWFO,10816
SGXWFO_SDRLT,34.16053,-117.42347,1739,2006-02-18 00:00:00+00:00,2007-01-21 23:45:00+00:00,SGXWFO,7271
SGXWFO_SDRNS,34.205,-117.098,6190,2011-06-21 00:00:00+00:00,2013-10-25 17:55:00+00:00,SGXWFO,14045
SGXWFO_SDRSC,32.746,-116.941,400,2010-09-23 00:00:00+00:00,2013-09-12 14:49:00+00:00,SGXWFO,20839
SGXWFO_SDRSM,34.2,-117.127,5440,2011-08-10 00:00:00+00:00,2016-10-26 11:54:00+00:00,SGXWFO,43574
SGXWFO_SDRVP,33.924,-117.41,880,2012-06-22 00:00:00+00:00,2023-03-08 20:49:00+00:00,SGXWFO,86391
SGXWFO_SDRVS,33.954,-117.328,1110,2008-09-23 00:00:00+00:00,2015-06-04 20:49:00+00:00,SGXWFO,55537
SGXWFO_SDSAA,33.77,-117.87,130,2009-04-16 00:00:00+00:00,2013-09-12 14:54:00+00:00,SGXWFO,54391
SGXWFO_SDSAG,33.712,-117.533,5685,2011-12-28 00:00:00+00:00,2013-09-12 14:44:00+00:00,SGXWFO,11888
SGXWFO_SDSBO,34.106,-117.297,1050,2011-03-03 00:00:00+00:00,2017-07-15 07:49:00+00:00,SGXWFO,51961
SGXWFO_SDSCL,32.91499,-118.48795,1625,2007-07-26 00:00:00+00:00,2010-10-21 22:00:00+00:00,SGXWFO,5185
SGXWFO_SDSCP,33.42,-117.618,25,2012-03-13 00:00:00+00:00,2017-10-23 07:55:00+00:00,SGXWFO,47712
SGXWFO_SDSCR,32.924,-117.019,930,2011-03-29 00:00:00+00:00,2013-09-12 14:54:00+00:00,SGXWFO,21208
SGXWFO_SDSDU,32.76,-117.152,345,2012-03-22 00:00:00+00:00,2016-11-29 10:54:00+00:00,SGXWFO,40187
SGXWFO_SDSGX,33.0217,-117.0814,690,2008-02-18 00:00:00+00:00,2013-12-16 12:54:00+00:00,SGXWFO,48603
SGXWFO_SDSHI,32.719,-117.226,10,2013-12-19 00:00:00+00:00,2016-11-04 18:55:00+00:00,SGXWFO,24659
SGXWFO_SDSIE,33.85,-117.654,3040,2011-12-27 00:00:00+00:00,2013-09-12 14:43:00+00:00,SGXWFO,14218
SGXWFO_SDSJA,33.785,-116.973,1535,2008-09-23 00:00:00+00:00,2011-02-28 11:49:00+00:00,SGXWFO,14872
SGXWFO_SDSKV,33.883,-116.334,1065,2012-01-31 00:00:00+00:00,2013-07-22 13:42:00+00:00,SGXWFO,12532
SGXWFO_SDSMN,33.456,-117.172,810,2013-11-10 00:00:00+00:00,2013-11-15 16:05:00+00:00,SGXWFO,117
SGXWFO_SDSMP,33.151,-117.182,630,2008-06-26 00:00:00+00:00,2016-11-10 08:50:00+00:00,SGXWFO,64835
SGXWFO_SDSNL,32.8525,-117.0103,435,2008-06-26 00:00:00+00:00,2013-12-17 07:53:00+00:00,SGXWFO,59907
SGXWFO_SDSNT,32.84028,-116.97472,348,2005-10-07 00:00:00+00:00,2010-11-06 02:20:00+00:00,SGXWFO,22729
SGXWFO_SDSTA,33.743,-117.868,110,2012-08-28 00:00:00+00:00,2016-11-30 10:54:00+00:00,SGXWFO,35121
SGXWFO_SDTDS,32.614,-116.333,3710,2009-02-12 00:00:00+00:00,2012-09-28 20:50:00+00:00,SGXWFO,20711
SGXWFO_SDTEC,33.4647,-117.0955,1190,2005-10-12 00:00:00+00:00,2023-03-08 20:49:00+00:00,SGXWFO,142824
SGXWFO_SDTSA,32.812,-117.111,380,2011-11-11 00:00:00+00:00,2016-07-14 23:51:00+00:00,SGXWFO,19562
SGXWFO_SDTSR,32.9108,-116.6261,3329,2007-07-03 00:00:00+00:00,2013-09-08 19:57:00+00:00,SGXWFO,49899
SGXWFO_SDTYE,34.128,-116.039,1975,2009-07-02 00:00:00+00:00,2016-10-26 11:55:00+00:00,SGXWFO,45754
SGXWFO_SDUNC,33.7044,-117.2047,1420,2005-10-12 00:00:00+00:00,2016-01-30 23:49:00+00:00,SGXWFO,85456
SGXWFO_SDUSS,32.8847,-117.2405,427,2006-08-10 00:00:00+00:00,2010-10-21 21:00:00+00:00,SGXWFO,23037
SGXWFO_SDVIC,32.990727,-116.860955,1195,2008-12-16 00:00:00+00:00,2009-07-07 15:50:00+00:00,SGXWFO,4314
SGXWFO_SDVIS,33.235,-117.23274,440,2009-02-12 00:00:00+00:00,2013-11-21 11:44:00+00:00,SGXWFO,38977
SGXWFO_SDVOL,33.14,-116.62,5250,2011-09-13 00:00:00+00:00,2013-09-06 19:58:00+00:00,SGXWFO,16054
SGXWFO_SDVTL,34.5242,-117.3106,2920,2005-10-12 00:00:00+00:00,2010-01-09 04:50:00+00:00,SGXWFO,28218
SGXWFO_SDWAR,33.43339,-117.345175,885,2008-12-16 00:00:00+00:00,2009-07-14 16:50:00+00:00,SGXWFO,4514
SGXWFO_SDWDM,33.613,-117.292,1300,2008-09-23 00:00:00+00:00,2018-03-08 16:49:00+00:00,SGXWFO,76966
SGXWFO_SDWRE,34.345,-117.618,6200,2011-06-21 00:00:00+00:00,2014-09-23 17:37:00+00:00,SGXWFO,26101
SGXWFO_SDWRI,34.36206,-117.63857,5972,2006-02-11 00:00:00+00:00,2014-05-06 19:45:00+00:00,SGXWFO,55930
SHASAVAL_MSACS,41.4553,-122.05,7381,2015-11-05 01:15:00+00:00,2023-03-07 01:00:00+00:00,SHASAVAL,22482
SHASAVAL_MSACW,41.4591,-122.0462,7878,2015-11-05 01:15:00+00:00,2023-03-07 02:00:00+00:00,SHASAVAL,24546
SHASAVAL_MSCAS,41.2385,-122.3709,5860,2004-10-26 00:00:00+00:00,2023-03-07 03:00:00+00:00,SHASAVAL,105427
SHASAVAL_MSGRB,41.3451,-122.1957,7958,2002-12-17 00:00:00+00:00,2023-03-07 02:00:00+00:00,SHASAVAL,138952
SHASAVAL_MSMED,41.336,-122.4389,6660,2005-11-21 00:00:00+00:00,2023-03-07 02:00:00+00:00,SHASAVAL,113097
SHASAVAL_MSSKI,41.3584,-122.2067,7617,2002-12-17 00:00:00+00:00,2023-03-07 02:00:00+00:00,SHASAVAL,129564
SNOTEL_1000,42.87007,-122.16518,6010,2000-09-01 00:00:00+00:00,2100-01-01 00:00:00+00:00,SNOTEL,171302
SNOTEL_1005,37.6148,-105.37322,10734,2000-08-16 00:00:00+00:00,2100-01-01 00:00:00+00:00,SNOTEL,190548
SNOTEL_1006,40.3572,-116.8647,7370,2000-10-01 00:00:00+00:00,2100-01-01 00:00:00+00:00,SNOTEL,192398
SNOTEL_1008,46.91348,-110.8536,7410,1992-10-01 00:00:00+00:00,2100-01-01 00:00:00+00:00,SNOTEL,160309
SNOTEL_1009,46.9269,-110.90198,6550,1992-10-01 00:00:00+00:00,2100-01-01 00:00:00+00:00,SNOTEL,117815
SNOTEL_1010,42.6381,-120.94917,6180,2001-09-01 00:00:00+00:00,2100-01-01 00:00:00+00:00,SNOTEL,163490
SNOTEL_1011,48.82453,-121.92951,4970,2002-10-01 00:00:00+00:00,2100-01-01 00:00:00+00:00,SNOTEL,169354
SNOTEL_1012,46.1638,-122.18402,4440,2001-10-01 00:00:00+00:00,2100-01-01 00:00:00+00:00,SNOTEL,175633
SNOTEL_1013,41.793,-111.54605,7406,2001-11-05 00:00:00+00:00,2100-01-01 00:00:00+00:00,SNOTEL,180112
SNOTEL_1014,39.79565,-106.02802,8969,2001-09-19 00:00:00+00:00,2100-01-01 00:00:00+00:00,SNOTEL,179332
SNOTEL_1015,41.40107,-107.2574,7850,2001-10-01 00:00:00+00:00,2100-01-01 00:00:00+00:00,SNOTEL,176201
SNOTEL_1016,44.78835,-116.08878,4890,2001-10-01 00:00:00+00:00,2100-01-01 00:00:00+00:00,SNOTEL,182582
SNOTEL_1017,36.02653,-106.81361,9364,2001-10-01 00:00:00+00:00,2100-01-01 00:00:00+00:00,SNOTEL,152444
SNOTEL_1030,40.35098,-106.38141,10976,2002-08-01 00:00:00+00:00,2100-01-01 00:00:00+00:00,SNOTEL,172267
SNOTEL_1031,40.40392,-105.95567,10323,2002-09-01 00:00:00+00:00,2100-01-01 00:00:00+00:00,SNOTEL,174031
SNOTEL_1032,40.70794,-106.00727,9069,2002-09-01 00:00:00+00:00,2100-01-01 00:00:00+00:00,SNOTEL,159251
SNOTEL_1033,40.79492,-106.59544,9338,2002-08-14 00:00:00+00:00,2100-01-01 00:00:00+00:00,SNOTEL,173624
SNOTEL_1034,33.40682,-105.79467,10268,2002-09-30 00:00:00+00:00,2100-01-01 00:00:00+00:00,SNOTEL,173266
SNOTEL_1038,48.37431,-116.63926,6110,2002-09-18 00:00:00+00:00,2008-10-01 00:00:00+00:00,SNOTEL,27014
SNOTEL_1039,40.283,-111.60992,7774,2002-10-17 00:00:00+00:00,2100-01-01 00:00:00+00:00,SNOTEL,173749
SNOTEL_1040,39.60231,-106.544,9516,2002-10-01 00:00:00+00:00,2100-01-01 00:00:00+00:00,SNOTEL,159097
SNOTEL_1041,39.59871,-106.51113,8565,2002-11-01 00:00:00+00:00,2100-01-01 00:00:00+00:00,SNOTEL,147452
SNOTEL_1042,40.201,-105.6025,9439,2002-12-13 00:00:00+00:00,2100-01-01 00:00:00+00:00,SNOTEL,153092
SNOTEL_1043,48.86133,-118.39843,4680,2003-08-27 00:00:00+00:00,2100-01-01 00:00:00+00:00,SNOTEL,164675
SNOTEL_1044,43.22718,-122.42537,3240,2003-10-01 00:00:00+00:00,2100-01-01 00:00:00+00:00,SNOTEL,164970
SNOTEL_1045,41.22824,-105.38571,8335,2003-08-01 00:00:00+00:00,2100-01-01 00:00:00+00:00,SNOTEL,165164
SNOTEL_1046,41.23843,-106.23101,9707,1999-06-13 00:00:00+00:00,2100-01-01 00:00:00+00:00,SNOTEL,143254
SNOTEL_1047,41.07051,-106.94284,8928,2004-07-27 00:00:00+00:00,2100-01-01 00:00:00+00:00,SNOTEL,125239
SNOTEL_1048,33.00796,-107.86982,9242,2003-09-25 00:00:00+00:00,2100-01-01 00:00:00+00:00,SNOTEL,162153
SNOTEL_1049,38.68245,-119.9597,8017,2003-10-01 00:00:00+00:00,2100-01-01 00:00:00+00:00,SNOTEL,166055
SNOTEL_1050,38.83652,-119.88732,8557,2003-10-10 00:00:00+00:00,2100-01-01 00:00:00+00:00,SNOTEL,165865
SNOTEL_1051,38.71943,-119.8942,8129,2003-10-01 00:00:00+00:00,2100-01-01 00:00:00+00:00,SNOTEL,166003
SNOTEL_1052,38.39747,-119.53522,9313,2003-10-01 00:00:00+00:00,2100-01-01 00:00:00+00:00,SNOTEL,165736
SNOTEL_1053,48.72263,-116.46312,3520,2003-10-01 00:00:00+00:00,2100-01-01 00:00:00+00:00,SNOTEL,165301
SNOTEL_1054,40.992,-111.81702,6779,2003-11-20 00:00:00+00:00,2100-01-01 00:00:00+00:00,SNOTEL,164190
SNOTEL_1056,41.35891,-111.48749,8215,2004-10-01 00:00:00+00:00,2100-01-01 00:00:00+00:00,SNOTEL,154595
SNOTEL_1057,38.87602,-105.07605,11391,2004-08-01 00:00:00+00:00,2100-01-01 00:00:00+00:00,SNOTEL,118328
SNOTEL_1058,37.47051,-106.5379,11626,2004-09-01 00:00:00+00:00,2100-01-01 00:00:00+00:00,SNOTEL,119828
SNOTEL_1059,38.16273,-106.5988,10061,2004-09-01 00:00:00+00:00,2100-01-01 00:00:00+00:00,SNOTEL,124311
SNOTEL_1060,37.50356,-108.11405,10747,2004-10-01 00:00:00+00:00,2100-01-01 00:00:00+00:00,SNOTEL,156673
SNOTEL_1061,40.06152,-107.00948,9112,2004-10-01 00:00:00+00:00,2100-01-01 00:00:00+00:00,SNOTEL,133698
SNOTEL_1065,37.49617,-113.94235,6763,2004-10-01 00:00:00+00:00,2100-01-01 00:00:00+00:00,SNOTEL,157797
SNOTEL_1066,37.40083,-113.45988,8322,2004-10-01 00:00:00+00:00,2100-01-01 00:00:00+00:00,SNOTEL,157892
SNOTEL_1067,38.6927,-120.0022,8360,2004-10-01 00:00:00+00:00,2100-01-01 00:00:00+00:00,SNOTEL,157198
SNOTEL_1068,47.15992,-121.42172,4640,2006-07-27 00:00:00+00:00,2100-01-01 00:00:00+00:00,SNOTEL,141046
SNOTEL_1069,47.20172,-121.77972,3900,2007-08-30 00:00:00+00:00,2100-01-01 00:00:00+00:00,SNOTEL,131519
SNOTEL_1077,42.41323,-121.68002,6830,2006-10-01 00:00:00+00:00,2100-01-01 00:00:00+00:00,SNOTEL,137122
SNOTEL_1078,42.78637,-121.97715,5400,2006-06-27 00:00:00+00:00,2100-01-01 00:00:00+00:00,SNOTEL,141759
SNOTEL_1079,45.9821,-117.94883,5580,2007-05-12 00:00:00+00:00,2100-01-01 00:00:00+00:00,SNOTEL,129648
SNOTEL_1080,48.92755,-121.19713,5830,2009-09-15 00:00:00+00:00,2100-01-01 00:00:00+00:00,SNOTEL,112387
SNOTEL_1081,47.85583,-117.03667,4210,2006-08-22 00:00:00+00:00,2100-01-01 00:00:00+00:00,SNOTEL,139568
SNOTEL_1082,43.77933,-110.92783,9260,2006-08-21 00:00:00+00:00,2100-01-01 00:00:00+00:00,SNOTEL,140146
SNOTEL_1083,36.1279,-105.52706,8755,2006-09-01 00:00:00+00:00,2100-01-01 00:00:00+00:00,SNOTEL,138743
SNOTEL_1084,45.24755,-123.27563,420,2006-09-22 00:00:00+00:00,2100-01-01 00:00:00+00:00,SNOTEL,137710
SNOTEL_1085,46.86954,-121.5343,5240,2006-10-01 00:00:00+00:00,2100-01-01 00:00:00+00:00,SNOTEL,138693
SNOTEL_1097,39.67712,-110.43395,8736,2007-10-01 00:00:00+00:00,2100-01-01 00:00:00+00:00,SNOTEL,131474
SNOTEL_1098,41.86425,-111.50603,8270,2007-10-01 00:00:00+00:00,2100-01-01 00:00:00+00:00,SNOTEL,132471
SNOTEL_1099,38.07125,-112.16788,9749,2007-10-01 00:00:00+00:00,2100-01-01 00:00:00+00:00,SNOTEL,130964
SNOTEL_1100,38.69985,-106.36805,10450,2007-08-30 00:00:00+00:00,2100-01-01 00:00:00+00:00,SNOTEL,115696
SNOTEL_1101,39.2621,-106.62944,10100,2007-09-01 00:00:00+00:00,2100-01-01 00:00:00+00:00,SNOTEL,118994
SNOTEL_1102,38.29303,-105.85027,10699,2007-08-28 00:00:00+00:00,2100-01-01 00:00:00+00:00,SNOTEL,127041
SNOTEL_1104,46.10242,-121.95555,2140,2007-08-15 00:00:00+00:00,2100-01-01 00:00:00+00:00,SNOTEL,131772
SNOTEL_1105,45.50381,-110.08019,6335,2008-06-19 00:00:00+00:00,2100-01-01 00:00:00+00:00,SNOTEL,124154
SNOTEL_1106,46.4845,-110.7125,7600,2008-07-08 00:00:00+00:00,2100-01-01 00:00:00+00:00,SNOTEL,123946
SNOTEL_1107,47.7086,-123.45747,4870,2008-06-19 00:00:00+00:00,2100-01-01 00:00:00+00:00,SNOTEL,119653
SNOTEL_1109,45.90362,-122.21633,2500,2008-08-21 00:00:00+00:00,2100-01-01 00:00:00+00:00,SNOTEL,122891
SNOTEL_1110,36.2493,-115.62972,7860,2008-10-01 00:00:00+00:00,2100-01-01 00:00:00+00:00,SNOTEL,124709
SNOTEL_1111,36.31575,-115.69543,8890,2008-10-01 00:00:00+00:00,2100-01-01 00:00:00+00:00,SNOTEL,124304
SNOTEL_1112,36.30537,-115.67508,8626,2008-10-01 00:00:00+00:00,2100-01-01 00:00:00+00:00,SNOTEL,124693
SNOTEL_1113,41.88573,-111.56918,6332,2009-10-01 00:00:00+00:00,2100-01-01 00:00:00+00:00,SNOTEL,114915
SNOTEL_1114,41.9215,-111.4693,7705,2009-10-01 00:00:00+00:00,2100-01-01 00:00:00+00:00,SNOTEL,114633
SNOTEL_1115,41.96769,-111.59713,7250,2009-10-01 00:00:00+00:00,2100-01-01 00:00:00+00:00,SNOTEL,115804
SNOTEL_1116,40.5502,-110.3529,8464,2009-10-01 00:00:00+00:00,2100-01-01 00:00:00+00:00,SNOTEL,114077
SNOTEL_1117,40.83868,-110.00527,10235,2009-10-01 00:00:00+00:00,2100-01-01 00:00:00+00:00,SNOTEL,113480
SNOTEL_1118,41.22155,-111.35947,6082,2010-10-01 00:00:00+00:00,2100-01-01 00:00:00+00:00,SNOTEL,106943
SNOTEL_1119,41.05623,-106.714,9839,2009-08-07 00:00:00+00:00,2100-01-01 00:00:00+00:00,SNOTEL,101590
