activity_id,institution_id,source_id,experiment_id,member_id,table_id,variable_id,grid_label,path,catalog,installation
WRF,UCLA,MPI-ESM1-2-HR,ssp370,r3i1p1f1,mon,tskin,d01,s3://cadcat/wrf/ucla/mpi-esm1-2-hr/ssp370/mon/tskin/d01/,data,
WRF,UCLA,MPI-ESM1-2-HR,ssp370,r3i1p1f1,mon,tskin,d02,s3://cadcat/wrf/ucla/mpi-esm1-2-hr/ssp370/mon/tskin/d02/,data,
WRF,UCLA,MPI-ESM1-2-HR,ssp370,r3i1p1f1,mon,tskin,d03,s3://cadcat/wrf/ucla/mpi-esm1-2-hr/ssp370/mon/tskin/d03/,data,
WRF,UCLA,MPI-ESM1-2-HR,ssp370,r3i1p1f1,mon,wspd10max,d01,s3://cadcat/wrf/ucla/mpi-esm1-2-hr/ssp370/mon/wspd10max/d01/,data,
WRF,UCLA,MPI-ESM1-2-HR,ssp370,r3i1p1f1,mon,wspd10max,d02,s3://cadcat/wrf/ucla/mpi-esm1-2-hr/ssp370/mon/wspd10max/d02/,data,
WRF,UCLA,MPI-ESM1-2-HR,ssp370,r3i1p1f1,mon,wspd10max,d03,s3://cadcat/wrf/ucla/mpi-esm1-2-hr/ssp370/mon/wspd10max/d03/,data,
WRF,UCLA,MPI-ESM1-2-HR,ssp370,r3i1p1f1,mon,wspd10mean,d01,s3://cadcat/wrf/ucla/mpi-esm1-2-hr/ssp370/mon/wspd10mean/d01/,data,
WRF,UCLA,MPI-ESM1-2-HR,ssp370,r3i1p1f1,mon,wspd10mean,d02,s3://cadcat/wrf/ucla/mpi-esm1-2-hr/ssp370/mon/wspd10mean/d02/,data,
WRF,UCLA,MPI-ESM1-2-HR,ssp370,r3i1p1f1,mon,wspd10mean,d03,s3://cadcat/wrf/ucla/mpi-esm1-2-hr/ssp370/mon/wspd10mean/d03/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,1hr,lwdnbc,d01,s3://cadcat/wrf/ucla/taiesm1/historical/1hr/lwdnbc/d01/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,1hr,lwdnbc,d02,s3://cadcat/wrf/ucla/taiesm1/historical/1hr/lwdnbc/d02/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,1hr,lwdnbc,d03,s3://cadcat/wrf/ucla/taiesm1/historical/1hr/lwdnbc/d03/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,1hr,lwdnb,d01,s3://cadcat/wrf/ucla/taiesm1/historical/1hr/lwdnb/d01/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,1hr,lwdnb,d02,s3://cadcat/wrf/ucla/taiesm1/historical/1hr/lwdnb/d02/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,1hr,lwdnb,d03,s3://cadcat/wrf/ucla/taiesm1/historical/1hr/lwdnb/d03/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,1hr,lwupbc,d01,s3://cadcat/wrf/ucla/taiesm1/historical/1hr/lwupbc/d01/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,1hr,lwupbc,d02,s3://cadcat/wrf/ucla/taiesm1/historical/1hr/lwupbc/d02/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,1hr,lwupbc,d03,s3://cadcat/wrf/ucla/taiesm1/historical/1hr/lwupbc/d03/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,1hr,lwupb,d01,s3://cadcat/wrf/ucla/taiesm1/historical/1hr/lwupb/d01/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,1hr,lwupb,d02,s3://cadcat/wrf/ucla/taiesm1/historical/1hr/lwupb/d02/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,1hr,lwupb,d03,s3://cadcat/wrf/ucla/taiesm1/historical/1hr/lwupb/d03/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,1hr,prec,d02,s3://cadcat/wrf/ucla/taiesm1/historical/1hr/prec/d02/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,1hr,prec,d03,s3://cadcat/wrf/ucla/taiesm1/historical/1hr/prec/d03/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,1hr,psfc,d01,s3://cadcat/wrf/ucla/taiesm1/historical/1hr/psfc/d01/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,1hr,psfc,d02,s3://cadcat/wrf/ucla/taiesm1/historical/1hr/psfc/d02/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,1hr,psfc,d03,s3://cadcat/wrf/ucla/taiesm1/historical/1hr/psfc/d03/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,1hr,q2,d01,s3://cadcat/wrf/ucla/taiesm1/historical/1hr/q2/d01/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,1hr,q2,d02,s3://cadcat/wrf/ucla/taiesm1/historical/1hr/q2/d02/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,1hr,q2,d03,s3://cadcat/wrf/ucla/taiesm1/historical/1hr/q2/d03/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,1hr,rainc,d01,s3://cadcat/wrf/ucla/taiesm1/historical/1hr/rainc/d01/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,1hr,rainc,d02,s3://cadcat/wrf/ucla/taiesm1/historical/1hr/rainc/d02/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,1hr,rainc,d03,s3://cadcat/wrf/ucla/taiesm1/historical/1hr/rainc/d03/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,1hr,rainnc,d01,s3://cadcat/wrf/ucla/taiesm1/historical/1hr/rainnc/d01/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,1hr,rainnc,d02,s3://cadcat/wrf/ucla/taiesm1/historical/1hr/rainnc/d02/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,1hr,rainnc,d03,s3://cadcat/wrf/ucla/taiesm1/historical/1hr/rainnc/d03/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,1hr,runsb,d01,s3://cadcat/wrf/ucla/taiesm1/historical/1hr/runsb/d01/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,1hr,runsb,d02,s3://cadcat/wrf/ucla/taiesm1/historical/1hr/runsb/d02/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,1hr,runsb,d03,s3://cadcat/wrf/ucla/taiesm1/historical/1hr/runsb/d03/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,1hr,runsf,d01,s3://cadcat/wrf/ucla/taiesm1/historical/1hr/runsf/d01/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,1hr,runsf,d02,s3://cadcat/wrf/ucla/taiesm1/historical/1hr/runsf/d02/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,1hr,runsf,d03,s3://cadcat/wrf/ucla/taiesm1/historical/1hr/runsf/d03/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,1hr,snow,d01,s3://cadcat/wrf/ucla/taiesm1/historical/1hr/snow/d01/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,1hr,snow,d02,s3://cadcat/wrf/ucla/taiesm1/historical/1hr/snow/d02/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,1hr,snow,d03,s3://cadcat/wrf/ucla/taiesm1/historical/1hr/snow/d03/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,1hr,snownc,d01,s3://cadcat/wrf/ucla/taiesm1/historical/1hr/snownc/d01/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,1hr,snownc,d02,s3://cadcat/wrf/ucla/taiesm1/historical/1hr/snownc/d02/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,1hr,snownc,d03,s3://cadcat/wrf/ucla/taiesm1/historical/1hr/snownc/d03/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,1hr,swddif,d01,s3://cadcat/wrf/ucla/taiesm1/historical/1hr/swddif/d01/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,1hr,swddif,d02,s3://cadcat/wrf/ucla/taiesm1/historical/1hr/swddif/d02/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,1hr,swddif,d03,s3://cadcat/wrf/ucla/taiesm1/historical/1hr/swddif/d03/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,1hr,swddir,d01,s3://cadcat/wrf/ucla/taiesm1/historical/1hr/swddir/d01/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,1hr,swddir,d02,s3://cadcat/wrf/ucla/taiesm1/historical/1hr/swddir/d02/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,1hr,swddir,d03,s3://cadcat/wrf/ucla/taiesm1/historical/1hr/swddir/d03/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,1hr,swddni,d01,s3://cadcat/wrf/ucla/taiesm1/historical/1hr/swddni/d01/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,1hr,swddni,d02,s3://cadcat/wrf/ucla/taiesm1/historical/1hr/swddni/d02/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,1hr,swddni,d03,s3://cadcat/wrf/ucla/taiesm1/historical/1hr/swddni/d03/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,1hr,swdnbc,d01,s3://cadcat/wrf/ucla/taiesm1/historical/1hr/swdnbc/d01/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,1hr,swdnbc,d02,s3://cadcat/wrf/ucla/taiesm1/historical/1hr/swdnbc/d02/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,1hr,swdnbc,d03,s3://cadcat/wrf/ucla/taiesm1/historical/1hr/swdnbc/d03/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,1hr,swdnb,d01,s3://cadcat/wrf/ucla/taiesm1/historical/1hr/swdnb/d01/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,1hr,swdnb,d02,s3://cadcat/wrf/ucla/taiesm1/historical/1hr/swdnb/d02/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,1hr,swdnb,d03,s3://cadcat/wrf/ucla/taiesm1/historical/1hr/swdnb/d03/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,1hr,swupbc,d01,s3://cadcat/wrf/ucla/taiesm1/historical/1hr/swupbc/d01/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,1hr,swupbc,d02,s3://cadcat/wrf/ucla/taiesm1/historical/1hr/swupbc/d02/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,1hr,swupbc,d03,s3://cadcat/wrf/ucla/taiesm1/historical/1hr/swupbc/d03/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,1hr,swupb,d01,s3://cadcat/wrf/ucla/taiesm1/historical/1hr/swupb/d01/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,1hr,swupb,d02,s3://cadcat/wrf/ucla/taiesm1/historical/1hr/swupb/d02/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,1hr,swupb,d03,s3://cadcat/wrf/ucla/taiesm1/historical/1hr/swupb/d03/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,1hr,t2,d01,s3://cadcat/wrf/ucla/taiesm1/historical/1hr/t2/d01/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,1hr,t2,d02,s3://cadcat/wrf/ucla/taiesm1/historical/1hr/t2/d02/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,1hr,t2,d03,s3://cadcat/wrf/ucla/taiesm1/historical/1hr/t2/d03/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,1hr,tsk,d01,s3://cadcat/wrf/ucla/taiesm1/historical/1hr/tsk/d01/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,1hr,tsk,d02,s3://cadcat/wrf/ucla/taiesm1/historical/1hr/tsk/d02/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,1hr,tsk,d03,s3://cadcat/wrf/ucla/taiesm1/historical/1hr/tsk/d03/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,1hr,u10,d01,s3://cadcat/wrf/ucla/taiesm1/historical/1hr/u10/d01/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,1hr,u10,d02,s3://cadcat/wrf/ucla/taiesm1/historical/1hr/u10/d02/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,1hr,u10,d03,s3://cadcat/wrf/ucla/taiesm1/historical/1hr/u10/d03/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,1hr,v10,d01,s3://cadcat/wrf/ucla/taiesm1/historical/1hr/v10/d01/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,1hr,v10,d02,s3://cadcat/wrf/ucla/taiesm1/historical/1hr/v10/d02/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,1hr,v10,d03,s3://cadcat/wrf/ucla/taiesm1/historical/1hr/v10/d03/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,1hr,znt,d01,s3://cadcat/wrf/ucla/taiesm1/historical/1hr/znt/d01/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,1hr,znt,d02,s3://cadcat/wrf/ucla/taiesm1/historical/1hr/znt/d02/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,1hr,znt,d03,s3://cadcat/wrf/ucla/taiesm1/historical/1hr/znt/d03/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,cape,d01,s3://cadcat/wrf/ucla/taiesm1/historical/day/cape/d01/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,cape,d02,s3://cadcat/wrf/ucla/taiesm1/historical/day/cape/d02/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,cape,d03,s3://cadcat/wrf/ucla/taiesm1/historical/day/cape/d03/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,cin,d01,s3://cadcat/wrf/ucla/taiesm1/historical/day/cin/d01/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,cin,d02,s3://cadcat/wrf/ucla/taiesm1/historical/day/cin/d02/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,cin,d03,s3://cadcat/wrf/ucla/taiesm1/historical/day/cin/d03/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,etrans_sfc,d01,s3://cadcat/wrf/ucla/taiesm1/historical/day/etrans_sfc/d01/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,etrans_sfc,d02,s3://cadcat/wrf/ucla/taiesm1/historical/day/etrans_sfc/d02/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,etrans_sfc,d03,s3://cadcat/wrf/ucla/taiesm1/historical/day/etrans_sfc/d03/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,evap_sfc,d01,s3://cadcat/wrf/ucla/taiesm1/historical/day/evap_sfc/d01/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,evap_sfc,d02,s3://cadcat/wrf/ucla/taiesm1/historical/day/evap_sfc/d02/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,evap_sfc,d03,s3://cadcat/wrf/ucla/taiesm1/historical/day/evap_sfc/d03/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,gh_sfc,d01,s3://cadcat/wrf/ucla/taiesm1/historical/day/gh_sfc/d01/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,gh_sfc,d02,s3://cadcat/wrf/ucla/taiesm1/historical/day/gh_sfc/d02/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,gh_sfc,d03,s3://cadcat/wrf/ucla/taiesm1/historical/day/gh_sfc/d03/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,iwp,d01,s3://cadcat/wrf/ucla/taiesm1/historical/day/iwp/d01/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,iwp,d02,s3://cadcat/wrf/ucla/taiesm1/historical/day/iwp/d02/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,iwp,d03,s3://cadcat/wrf/ucla/taiesm1/historical/day/iwp/d03/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,lcl,d01,s3://cadcat/wrf/ucla/taiesm1/historical/day/lcl/d01/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,lcl,d02,s3://cadcat/wrf/ucla/taiesm1/historical/day/lcl/d02/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,lcl,d03,s3://cadcat/wrf/ucla/taiesm1/historical/day/lcl/d03/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,lfc,d01,s3://cadcat/wrf/ucla/taiesm1/historical/day/lfc/d01/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,lfc,d02,s3://cadcat/wrf/ucla/taiesm1/historical/day/lfc/d02/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,lfc,d03,s3://cadcat/wrf/ucla/taiesm1/historical/day/lfc/d03/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,lh_sfc,d01,s3://cadcat/wrf/ucla/taiesm1/historical/day/lh_sfc/d01/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,lh_sfc,d02,s3://cadcat/wrf/ucla/taiesm1/historical/day/lh_sfc/d02/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,lh_sfc,d03,s3://cadcat/wrf/ucla/taiesm1/historical/day/lh_sfc/d03/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,lw_dwn,d01,s3://cadcat/wrf/ucla/taiesm1/historical/day/lw_dwn/d01/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,lw_dwn,d02,s3://cadcat/wrf/ucla/taiesm1/historical/day/lw_dwn/d02/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,lw_dwn,d03,s3://cadcat/wrf/ucla/taiesm1/historical/day/lw_dwn/d03/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,lwp,d01,s3://cadcat/wrf/ucla/taiesm1/historical/day/lwp/d01/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,lwp,d02,s3://cadcat/wrf/ucla/taiesm1/historical/day/lwp/d02/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,lwp,d03,s3://cadcat/wrf/ucla/taiesm1/historical/day/lwp/d03/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,lw_sfc,d01,s3://cadcat/wrf/ucla/taiesm1/historical/day/lw_sfc/d01/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,lw_sfc,d02,s3://cadcat/wrf/ucla/taiesm1/historical/day/lw_sfc/d02/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,lw_sfc,d03,s3://cadcat/wrf/ucla/taiesm1/historical/day/lw_sfc/d03/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,pblh,d01,s3://cadcat/wrf/ucla/taiesm1/historical/day/pblh/d01/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,pblh,d02,s3://cadcat/wrf/ucla/taiesm1/historical/day/pblh/d02/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,pblh,d03,s3://cadcat/wrf/ucla/taiesm1/historical/day/pblh/d03/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,prec_c,d01,s3://cadcat/wrf/ucla/taiesm1/historical/day/prec_c/d01/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,prec_c,d02,s3://cadcat/wrf/ucla/taiesm1/historical/day/prec_c/d02/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,prec_c,d03,s3://cadcat/wrf/ucla/taiesm1/historical/day/prec_c/d03/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,prec,d01,s3://cadcat/wrf/ucla/taiesm1/historical/day/prec/d01/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,prec,d02,s3://cadcat/wrf/ucla/taiesm1/historical/day/prec/d02/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,prec,d03,s3://cadcat/wrf/ucla/taiesm1/historical/day/prec/d03/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,prec_max,d01,s3://cadcat/wrf/ucla/taiesm1/historical/day/prec_max/d01/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,prec_max,d02,s3://cadcat/wrf/ucla/taiesm1/historical/day/prec_max/d02/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,prec_max,d03,s3://cadcat/wrf/ucla/taiesm1/historical/day/prec_max/d03/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,prec_snow,d01,s3://cadcat/wrf/ucla/taiesm1/historical/day/prec_snow/d01/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,prec_snow,d02,s3://cadcat/wrf/ucla/taiesm1/historical/day/prec_snow/d02/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,prec_snow,d03,s3://cadcat/wrf/ucla/taiesm1/historical/day/prec_snow/d03/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,psfc,d01,s3://cadcat/wrf/ucla/taiesm1/historical/day/psfc/d01/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,psfc,d02,s3://cadcat/wrf/ucla/taiesm1/historical/day/psfc/d02/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,psfc,d03,s3://cadcat/wrf/ucla/taiesm1/historical/day/psfc/d03/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,q2,d01,s3://cadcat/wrf/ucla/taiesm1/historical/day/q2/d01/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,q2,d02,s3://cadcat/wrf/ucla/taiesm1/historical/day/q2/d02/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,q2,d03,s3://cadcat/wrf/ucla/taiesm1/historical/day/q2/d03/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,rh,d01,s3://cadcat/wrf/ucla/taiesm1/historical/day/rh/d01/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,rh,d02,s3://cadcat/wrf/ucla/taiesm1/historical/day/rh/d02/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,rh,d03,s3://cadcat/wrf/ucla/taiesm1/historical/day/rh/d03/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,sfc_runoff,d01,s3://cadcat/wrf/ucla/taiesm1/historical/day/sfc_runoff/d01/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,sfc_runoff,d02,s3://cadcat/wrf/ucla/taiesm1/historical/day/sfc_runoff/d02/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,sfc_runoff,d03,s3://cadcat/wrf/ucla/taiesm1/historical/day/sfc_runoff/d03/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,sh_sfc,d01,s3://cadcat/wrf/ucla/taiesm1/historical/day/sh_sfc/d01/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,sh_sfc,d02,s3://cadcat/wrf/ucla/taiesm1/historical/day/sh_sfc/d02/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,sh_sfc,d03,s3://cadcat/wrf/ucla/taiesm1/historical/day/sh_sfc/d03/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,snow,d01,s3://cadcat/wrf/ucla/taiesm1/historical/day/snow/d01/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,snow,d02,s3://cadcat/wrf/ucla/taiesm1/historical/day/snow/d02/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,snow,d03,s3://cadcat/wrf/ucla/taiesm1/historical/day/snow/d03/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,subsfc_runoff,d01,s3://cadcat/wrf/ucla/taiesm1/historical/day/subsfc_runoff/d01/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,subsfc_runoff,d02,s3://cadcat/wrf/ucla/taiesm1/historical/day/subsfc_runoff/d02/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,subsfc_runoff,d03,s3://cadcat/wrf/ucla/taiesm1/historical/day/subsfc_runoff/d03/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,sw_dwn,d01,s3://cadcat/wrf/ucla/taiesm1/historical/day/sw_dwn/d01/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,sw_dwn,d02,s3://cadcat/wrf/ucla/taiesm1/historical/day/sw_dwn/d02/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,sw_dwn,d03,s3://cadcat/wrf/ucla/taiesm1/historical/day/sw_dwn/d03/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,sw_sfc,d01,s3://cadcat/wrf/ucla/taiesm1/historical/day/sw_sfc/d01/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,sw_sfc,d02,s3://cadcat/wrf/ucla/taiesm1/historical/day/sw_sfc/d02/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,sw_sfc,d03,s3://cadcat/wrf/ucla/taiesm1/historical/day/sw_sfc/d03/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,t2,d01,s3://cadcat/wrf/ucla/taiesm1/historical/day/t2/d01/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,t2,d02,s3://cadcat/wrf/ucla/taiesm1/historical/day/t2/d02/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,t2,d03,s3://cadcat/wrf/ucla/taiesm1/historical/day/t2/d03/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,t2max,d01,s3://cadcat/wrf/ucla/taiesm1/historical/day/t2max/d01/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,t2max,d02,s3://cadcat/wrf/ucla/taiesm1/historical/day/t2max/d02/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,t2max,d03,s3://cadcat/wrf/ucla/taiesm1/historical/day/t2max/d03/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,t2min,d01,s3://cadcat/wrf/ucla/taiesm1/historical/day/t2min/d01/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,t2min,d02,s3://cadcat/wrf/ucla/taiesm1/historical/day/t2min/d02/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,t2min,d03,s3://cadcat/wrf/ucla/taiesm1/historical/day/t2min/d03/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,tskin,d01,s3://cadcat/wrf/ucla/taiesm1/historical/day/tskin/d01/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,tskin,d02,s3://cadcat/wrf/ucla/taiesm1/historical/day/tskin/d02/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,tskin,d03,s3://cadcat/wrf/ucla/taiesm1/historical/day/tskin/d03/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,wspd10max,d01,s3://cadcat/wrf/ucla/taiesm1/historical/day/wspd10max/d01/,data,
WRF,UCLA,TaiESM1,historical,r1i1p1f1,day,wspd10max,d02,s3://cadcat/wrf/ucla/taiesm1/historical/day/wspd10max/d02/,data,
