Sep-14,-0.545578,0.0,0.0,0.6274872,-0.49406433,-4.131027,-0.43000793,-0.03086853,-0.20182037,-0.6828003,1.0361176,-0.14946747,-3.5541306,-0.9193344,-1.5378723,0.0,0.0,0.0,-1.0734711,-1.982872,-0.037246704,0.0,0.0,-0.1675415,2.022644,-1.1547165,-1.0266113,0.0,0.0,-1.1185226,-1.2262421,-0.22192383,-1.0922089,-0.48075867,0.0,0.0,0.0,-0.03048706,0.0,-1.049408,-1.178505,0.0,0.0,-0.079208374,-1.1414337,-0.93982697,0.0,-0.8447876,0.0,0.0,0.0,-1.4068604,0.0,-0.40704346,-0.17308807,0.0,0.0,-0.19094849,-0.9359207,0.0,-0.41796875,-0.78134155,0.0,0.0,-0.7003174,-1.5141907,0.0,-1.0043793,-0.77277374,-0.0115356445,0.0,0.2561493,-1.0657883,0.0,-1.2134933,0.0,-0.67126465,0.0,0.0,-2.70401,0.3457489,-0.99651337,-0.3467865,-0.38458252,0.0,0.0,-5.236473,0.068115234,-0.41506195,-0.4491806,-1.529686,0.0,0.0,-2.8669891,0.15545654,-0.01373291,-1.1277466,-1.7111664,0.0,0.0,-2.0185165,-0.39891434,-0.79172516,-0.26927185,-0.92653656,0.0,0.63616943,-2.66687,0.0,-2.4595032,-0.09416199,2.2103958,0.0,0.0,-0.43027496,0.0,-1.3502655,-0.2006607,-0.7483978,0.0,0.0,-2.0763092,-1.5562592,-0.9484482,-1.6648636,-0.39248657,0.0,-0.62220764,-1.004425,-1.5069962,-1.9916534,-3.0295944,-0.19940186,0.0,-0.888031,0.0,-1.2966003,-0.770195,-3.9789734,0.0,0.0,-1.709137,0.0,-1.3142395,-1.4116898,-2.5242233,0.52882385,0.0,-1.0465546,0.0,-1.151207,-1.7871399,-2.904892,0.0,0.0,-0.6327057,0.0,-0.93937683,-2.1409607,-4.035614,0.0,0.0,-0.23977661,0.0,1.3335724,-1.3130875,-3.4143295,0.0
Sep-15,0.0,-0.0036773682,0.0,1.2184372,-0.846611,-1.6317978,0.0,0.0,-1.3592834,0.0,0.70719147,0.0,-0.2991562,0.0,0.0,-0.5827179,0.0,-0.1222229,-1.1472473,-1.7891235,0.0,0.0,-0.35936737,0.0,-0.59568787,-0.8583603,-1.767807,0.0,0.0,-0.71004486,0.0,0.0,-0.32909393,-0.033996582,0.0,-2.1123428,0.72702026,-2.354866,0.0,0.0,-0.45318604,0.0,0.8853378,0.82458496,-1.3408203,0.0,0.0,-1.5912552,0.0,0.0,0.0,-0.7696457,-1.4915619,1.0716095,-1.0880356,0.0,-0.12886047,-0.14326477,0.0,-1.0206833,-0.5809479,-0.86281586,0.0,-1.482605,-0.7077942,0.0,-1.5708237,-1.9538116,-1.4294891,0.0,0.0,1.1271439,0.0,-1.4372864,-0.88319397,-1.4267426,0.0,0.0,0.0,0.0,-1.5045242,-2.0820694,-0.8456726,0.0,0.0,0.0,0.0,0.0,-2.6763306,-1.3037491,0.0,-0.6786804,0.0,0.0,0.0,-1.7516098,-1.539238,0.0,-0.004837036,0.0,0.0,-0.31871033,-2.0345535,-3.1874084,0.0,-1.0814972,0.60957336,0.0,-0.99321747,-1.0855637,-0.8956604,0.0,0.0,0.0,0.0,-2.9323578,-1.4554138,-1.9086456,0.43391418,-1.8628387,0.3169098,0.0,-1.0071259,-0.8254547,-1.2843628,0.81864166,-1.1933365,0.0,0.0,-1.4172363,-0.27026367,-2.4383545,0.7218628,-1.1555481,0.0,0.0,-1.310669,0.0,-2.4295807,0.43901825,0.0,0.0,0.0,-0.7932129,0.0,-2.4101868,0.0,0.0,-0.8630829,0.0,-1.205368,0.0,-2.9326324,0.42825317,0.0,-0.33518982,0.0,-1.0139236,0.0,-2.7495499,0.007850647,0.0,0.0,0.0,-0.3170166,0.0,-2.4970856,0.0
Sep-16,0.0,0.0,0.0,-1.5441284,0.0,-1.230957,0.0,0.0,0.0,0.0,-0.8801193,0.0,-0.35381317,0.17907715,0.0,0.0,0.0,-1.2344742,0.0,-0.72262573,0.0,0.0,0.0,0.0,-1.2980347,-2.4479752,-2.7012634,-1.0912704,0.0,0.0,0.0,-1.5907669,-0.92037964,-2.8168411,-0.12046051,-0.5296478,0.0,0.0,-0.68740845,-0.37512207,-1.4974899,-0.6403427,-0.16720581,0.0,0.0,0.0,-1.5470352,-3.2316284,0.0,-0.5047684,0.0,0.0,0.0,1.0953369,-3.2314606,0.0,-1.9333725,0.0,0.0,-0.38067627,0.0,-3.3977966,-0.3580475,-1.0897369,0.0,0.0,0.0,0.0,-1.6325684,-0.5960083,-0.27085876,0.19407654,0.0,-0.28394318,0.0,-1.9701233,0.0,-1.6718903,0.0,0.0,-1.1770172,0.0,-1.1345062,-0.58353424,-0.7584381,0.0,0.0,-1.252327,0.0,-1.6252136,0.0,-0.540802,0.0,0.0,-0.8370514,0.0,-1.2000351,0.0,-0.089702606,0.0,0.0,-0.9777756,0.0,-0.2986145,0.09789276,-1.5620956,0.0,0.0,-0.864563,0.0,-0.25361633,0.0,-2.1030579,0.0,0.0,-2.0151672,0.0,0.0,0.0,-1.2143784,0.0,0.0,-0.76833344,0.0,-1.3923569,0.0,-0.7367935,0.0,0.0,-0.3119049,1.8305969,-1.3424225,0.0,-0.22395325,-0.7759094,0.0,-0.27894592,0.2061615,-0.78783417,0.0,-0.17533875,-0.10546875,0.0,0.0,-0.47192383,-1.4418411,0.22483063,-0.2963562,-0.27641296,0.0,0.0,-0.40473175,-0.5695801,0.6205597,-0.30316162,0.0,0.0,0.0,-0.9957504,-0.28234863,-0.12425232,-0.25263977,-1.0695724,0.0,0.0,-0.41973114,-0.6252289,0.19929504
Sep-17,-1.1930695,-1.1895447,0.0,0.0,0.51355743,-1.1685638,0.0,-1.2653503,-1.0320053,1.5022125,-0.5817261,0.31262207,-1.2000961,0.0,-0.8472061,-0.25982666,0.0,-0.6564331,1.4915009,-2.2039719,0.0,-0.43989563,-0.48273468,0.0,-1.0049744,0.0,-1.6832657,0.0,-0.15200043,0.0,0.0,0.0,-0.04433441,-0.82128906,1.5103455,0.4197235,-0.33514404,0.9311981,-1.1383514,0.0,0.0,0.0,0.0,-0.2510376,0.0,-0.27152252,0.0,-1.697113,0.0,-0.7787094,-0.16496277,0.0,-0.014724731,0.0,-1.0441437,0.0,-0.14759827,0.0,0.0,-0.233078,0.0,-1.8383408,0.0,-0.11129761,0.0,0.95871735,0.0,0.0,-1.2886429,0.0,-1.050354,0.0,0.0,0.05581665,0.0,-1.5096283,-0.8640137,-0.11645508,0.0,0.01878357,0.0,0.0,-2.8687515,-0.14177704,-0.6105194,0.0,0.41703796,-0.2988739,0.0,-0.72872925,0.23098755,-0.46636963,0.0,0.18049622,-1.1199493,0.0,-1.6475143,0.0,-0.5067444,0.0,0.0,-1.049797,0.0,-1.9006348,0.14847565,-0.39484406,0.0,0.23400879,0.0,0.0,-1.7853241,0.0,0.0,0.0,0.6015549,-0.2903595,0.0,-3.1156616,0.0,0.0,-0.14265442,0.6856613,-0.6008911,0.0,-3.8480682,0.0,0.0,-0.4454422,1.9999466,-0.3421173,0.0,-3.447998,0.0,0.0,-1.343132,1.7899475,0.0,0.0,-2.155304,0.0,0.0,-1.0412292,0.39369965,0.0,0.6299591,-1.640213,0.0,0.0,0.0,0.0,0.37155914,0.40463257,-0.51273346,0.0,0.0,0.0,0.0,0.0,0.0,-1.096489,1.1631775,0.0,0.0,0.0,0.46691895,0.0,-1.5371552,2.2363815
Sep-18,0.0,0.0,0.0,0.86226654,0.0,-0.57447815,0.0,0.0,0.0,0.0,0.26537323,0.0,-0.7469101,0.17676544,0.0,0.0,0.0,0.60463715,0.0,-0.3132248,0.0,0.12397766,-0.6500015,0.0,0.006980896,0.0,-0.9559784,1.3676376,0.0,-0.3232727,0.5836487,-0.08783722,0.0,-1.1950378,1.1060486,0.0,-0.018127441,0.0,0.1244812,0.0,-0.2826233,0.0,-0.46626282,-0.59342194,0.82710266,0.061904907,0.0,-0.9411392,0.0,-0.83023834,-0.93943787,0.0,0.04790497,0.0,-0.67406464,0.19422913,-1.0066833,-0.18962097,0.0,0.0,0.0,-1.2018433,0.44500732,0.0,0.0,0.0,-0.41033936,0.0,-1.2457428,0.10178375,0.0,0.0,0.0,-0.5339813,0.0,-0.10079956,0.84039307,0.0,0.0,0.0,-0.93037415,-1.8887634,-0.86138916,0.32255554,0.0,0.0,0.0,-1.842247,0.0,-0.7680588,1.3558807,0.0,0.831604,0.0,-2.0259285,-0.97509,-3.905693,1.1610947,-0.8438072,0.4383545,0.0,-1.1217575,0.4091797,-2.8123322,2.2337418,0.0,-0.97283936,0.94130707,-1.7176056,0.0,-2.204956,2.9836655,0.0,-0.025428772,0.0,-0.62231445,0.102508545,-1.7739029,3.2798615,0.0,-1.1799316,0.0,-0.89720154,0.32068634,-0.8834076,0.86896515,0.0,0.6924591,0.0,-1.0940704,0.0,-1.4370117,0.0,0.0,0.0,0.0,-1.1722412,0.0,-2.2020493,0.4454956,0.0,0.0,0.0,-1.3520966,1.3341217,-1.6102142,0.0,0.0,-0.45571136,0.0,-1.6171417,0.31074524,-2.119873,0.0,0.0,-0.38891602,0.0,-1.8581772,-0.04383087,-2.0385666,0.0,0.0,-0.5431595,0.0,-1.626091,1.0383759,-1.1432877,0.0
Sep-19,0.0,-0.48241425,0.0,-1.6277924,0.0,-0.6896057,0.0,0.0,0.0,0.0,-0.8613281,0.0,-0.6786804,0.0,0.0,-0.43089294,0.0,-1.8973389,0.0,-1.1014862,1.8939972,0.0,-0.30860138,0.0,-0.76612854,1.3009949,-1.1322556,0.19352722,-1.0892944,-0.76976013,0.0,-2.7546005,0.0,-0.6392975,0.0,-1.8825073,0.37913513,0.0,-1.3275833,0.029342651,-2.0601654,0.0,-0.8882446,-0.8287506,0.0,-1.2201385,0.0,-0.95570374,0.0,-0.92889404,-1.5803833,0.0,-1.5361633,0.0,-0.9870682,2.4059525,-1.3083572,-1.3762512,0.0,-1.4611816,0.353096,-1.1913605,3.9763336,-0.05180359,-1.2518921,0.0,-0.29289246,0.18890381,-0.66819,2.862381,-0.52059174,-1.3550568,0.0,-0.42681885,1.3632889,-1.0447388,0.0,-0.36694336,-1.164711,0.0,-0.256752,0.8229294,0.0,0.7372894,-0.2646637,-0.4383545,0.0,-0.1298523,0.87545013,-1.962822,0.12849426,0.0,-0.04888916,0.0,-0.96108246,0.0,-1.947113,2.3302002,0.0,-1.3179169,0.0,-0.7540512,0.0,-0.008178711,2.2016602,-0.4270401,-1.5589066,0.0,-0.29031372,1.3937225,0.0,1.6380157,-0.36079407,-0.16726685,0.0,-1.3162689,0.66059875,-0.6352844,0.0,0.0,-1.1040726,0.0,-1.3643341,0.9460373,-1.2183838,0.0,-0.82468414,1.489975,0.0,-0.2086258,0.0,-1.8621826,1.4352036,-0.20275879,0.0,0.0,-0.28806305,0.44665527,-2.5766754,0.32458496,-0.23944855,0.0,0.0,-0.11656189,0.13787842,-2.2233582,-0.004508972,0.0,-0.24417114,0.0,-1.0719299,0.11256409,-1.301712,-0.6812668,-0.78162384,-0.06488037,0.0,-0.69867706,0.0,-1.3589554,-0.765152,-1.0856094,0.0,0.0,-0.18710327,0.0,-1.5112762,-0.72696686
Sep-20,-0.98316956,0.0,0.0,0.0,0.0,-1.8440552,-0.18720245,-0.2108841,0.0,0.0,-1.7318344,0.62693787,-2.0616302,0.0,-0.78227234,0.0,0.0,-0.355896,0.1377182,-2.7724457,0.08805084,-0.010765076,-0.7595444,0.0,-0.13793182,0.4623108,-1.153122,0.08641052,-0.660614,-0.05745697,0.0,0.0,0.0,-0.35112762,0.0,-0.79211426,0.0,0.0,0.0,0.0,-0.08805084,0.0,-1.3059464,0.0,0.0,0.0,0.0,-0.34761047,0.0,-2.3041534,-0.30300903,0.0,-1.1634521,0.0,-0.3346405,0.0,-1.8247223,-0.5855713,0.0,-0.40880585,0.0,0.0,-0.023071289,-0.8191986,-1.1978302,0.0,-0.38523102,0.0,0.0,1.543747,0.0,0.4515381,0.0,-0.3048706,0.42764282,-0.09464264,1.120491,0.0,0.8899994,0.0,-1.0821075,0.0,0.0,1.9780273,-1.2837524,0.35266113,0.0,-0.68258667,0.0,0.21741486,0.8041992,-0.44735718,0.0,0.0,-0.2495575,0.0,-2.1114044,0.22917175,-0.5923233,0.0,0.0,0.0,0.0,-0.48703003,1.411911,-0.8082733,0.0,0.0,-0.8386383,0.0,0.13084412,2.8579865,0.0,-0.5181122,0.0,-0.22335815,0.0,0.0,0.4534073,-1.0644073,-2.090088,0.0,0.2396164,0.0,0.0,0.0,-0.3650818,-0.83457184,0.0,1.71595,0.0,0.0,0.0,-0.6329193,-1.3847656,0.0,0.62590027,0.0,0.5896301,0.0,-0.90093994,-2.7381744,0.0,0.9877777,0.0,0.92614746,0.0,-0.9745941,-2.830246,0.0,1.2869873,0.0,0.8050232,0.0,-0.867424,-2.0969543,0.0,1.0828705,0.0,0.0,0.0,-0.9377899,-1.9187622,0.0,1.4293213,0.0,0.18600464,0.0
Sep-21,-1.4082794,-2.137436,0.0,1.0584793,-0.11903381,0.0,0.21670532,-1.7565536,-2.5228424,0.0,0.0,0.0,0.07596588,0.7144928,-1.05513,-0.36035156,0.0,0.569046,-0.71652985,0.7333374,0.82408905,-1.4526672,-0.7413025,0.0,0.0,-0.9378967,0.44335175,2.734108,-0.8166046,-1.1769104,0.0,0.07449341,0.0,0.15342712,1.3959808,-0.49246216,-0.3190918,0.0,0.0,0.0,0.0,0.51273346,-0.8211746,-1.059021,0.0,0.0,-0.41912842,0.66835785,2.2669144,-0.042678833,-0.9684448,0.0,0.2884369,0.0,2.2285767,2.1660614,-1.3682938,-0.7054367,0.0,0.055755615,-0.3355713,0.0,2.1644745,-1.4267349,0.0,0.0,0.0103302,-0.63012695,-0.5036621,1.5827942,-0.86550903,-0.18560791,0.0,0.44461823,-1.4521179,0.29948425,0.200943,-2.6641846,-0.05647278,0.0,0.39045715,-1.4334412,0.07608032,1.7371597,-2.176056,0.53931427,0.0,0.0,0.0,-0.7504196,3.3463898,-1.3220367,0.6353302,0.0,0.3968811,0.0,-1.5245132,2.151619,-0.6230316,1.1496582,0.0,0.01373291,-1.4973831,-1.1187286,1.2853394,-1.3798294,0.535141,0.0,0.5272293,-1.5095215,1.8087311,1.5921936,-0.5808563,-0.043891907,0.0,0.18836212,0.0,0.0,2.3085022,-0.6771927,-2.1615143,0.0,0.34749603,0.0,0.0,1.2098694,-0.7672348,-2.643921,0.0,0.7602539,0.0,0.0,1.444046,-0.2492218,-2.2317657,0.0,0.1519928,0.0,-0.43852234,1.64608,-0.22164917,-0.58958435,0.0,0.6860962,0.0,0.7400894,1.614006,-0.042404175,-0.11211395,0.0,0.47279358,0.0,-0.061141968,1.4618378,-0.25603485,-1.8544312,0.0,0.25712585,0.0,0.0,1.1652069,-0.3132782,-2.6023254,0.0,0.37578583,-0.01499939,0.28690338,1.8469086
Sep-22,-0.11063385,-1.7692337,0.0,0.37100983,0.6488495,0.0,1.7597351,-0.7740402,-1.2398682,0.0,0.63116455,-0.24049377,0.0,2.3272934,-0.0010986328,0.0,0.0,1.0164566,1.0922089,0.0,1.6728821,-1.108635,0.0,0.0,0.21977234,1.3777924,-0.6651077,0.347229,-1.6536713,0.0,-1.8401566,0.35497284,2.4595108,0.0,1.6213608,-0.30838776,0.0,-1.4272385,0.027191162,2.314331,-1.0838623,1.190918,-0.044883728,0.0,0.0,-0.22016144,1.9645157,-1.2605743,0.072280884,-0.6139755,0.0,0.0,0.0,3.129074,-0.0901413,0.59436035,-0.6824188,0.0,0.0,0.10558319,0.3884201,-0.6761017,1.1745987,-1.5824203,0.0,0.0,-0.57354736,0.7716217,-0.274498,1.5546265,-1.9249725,0.0,0.11678314,0.046310425,1.4148254,-0.5066986,0.51465607,-2.0345001,0.0,0.0,0.0,3.587532,-0.10958862,1.7451172,-1.0055237,0.0,0.0,0.77661896,3.1918564,-1.1224213,1.6286774,-1.5839539,0.0,-0.38935852,0.069049835,0.29509735,0.0,2.0208817,-1.883606,0.0,0.0,0.0,1.5769196,-1.4312973,0.31409454,-0.3204651,0.0,0.0,0.0,1.526062,1.2048645,1.4960098,-0.23615265,0.69257355,0.0,0.9210968,0.69851685,0.43467712,0.92697144,-1.502594,-0.65439606,-0.1519928,1.3197937,2.7128448,0.0,2.1921005,-0.49334717,0.0,-0.102890015,1.0922089,1.1912537,0.0,2.023735,-0.35611725,-1.1132431,-0.9008789,0.9111557,2.5201035,0.5326767,0.6752243,-0.20824432,-0.54810333,-1.8311462,0.91345215,2.3307953,0.280365,1.6264191,-0.49406433,-0.25961304,-2.0643845,0.6279831,3.889,0.5512848,2.2380295,-0.028404236,-0.7658615,-1.2080612,0.23137665,1.7615433,0.0,2.303833,-0.08778381,-0.9977188,-0.91049194,0.4620285,1.3243408,0.042678833,2.3313446
Sep-23,-0.4921875,0.0,-0.37128448,0.0,1.18927,-0.9158783,0.32102966,-0.29162598,0.0,-0.24417114,0.0,0.9897003,-0.47927856,-0.5042267,-0.2090149,-0.39083862,-1.1144028,0.0,0.15330505,-0.7984772,0.0,-1.6570129,-1.3798828,-0.29354858,0.0,0.0,-0.4370346,0.064819336,0.0,0.0,-1.4460297,0.0,0.0,0.11969757,0.0,-1.5036469,0.0,-1.7425461,0.0,0.98735046,0.038887024,0.0,0.0,0.0,-0.13134003,0.0,0.89346313,1.0500793,0.2930603,-0.52827454,0.0,-0.7077408,0.0,0.121788025,0.85572815,0.1457367,-0.084487915,0.0,-0.3582077,0.0,0.6579666,0.68598175,0.0,0.0,0.0,-0.8625946,0.0,0.57211304,1.2560577,0.0,0.21736908,-1.2931976,-1.0992355,0.0,0.33914185,1.8340073,0.0,-0.6333008,-1.0252991,-0.23379517,0.0,1.4475098,1.3992233,-1.2901154,-1.362854,-1.9289856,-0.5197067,0.0,1.1807022,0.0,-3.3269958,-0.64990234,-2.0483398,-0.32580566,0.0,1.4149857,0.80107117,-0.1122818,0.0,-1.572586,-4.203697,0.0,0.5525589,0.0,-1.5941162,-0.39715576,-0.22829437,-0.098983765,0.0,0.51109314,-0.742836,-0.92367554,0.0,-0.6876297,-4.316147,0.0,1.2887573,0.0,0.57255554,-0.38243866,-1.5752258,-3.8303833,0.0,1.5278625,0.0,-1.0343094,0.0,-0.45204163,-2.4135284,0.0,2.2964706,0.45516968,-0.31102753,0.0,-0.22363281,-2.8601837,0.0,2.5899734,0.8466644,-2.0807648,0.0,-0.2973938,-2.8828583,0.0,2.8863297,0.7966156,-1.6818924,-1.8364105,0.0,-0.14771271,0.0,2.8747864,0.335083,-0.4416504,-1.8277893,-0.48296356,-0.46696472,0.0,2.5716782,0.0,-0.20357513,-1.8889313,-0.6149597,-0.041366577,-0.19011688,0.49295044,0.70350647,-0.7036209
Sep-24,0.0,-0.19983673,-0.8640747,-0.06124878,0.53970337,1.0183258,-1.2198105,0.0,-1.683548,-0.18022919,0.0,1.3832245,1.0082703,-0.6733475,0.0,0.0,-0.8121643,0.0,1.701622,0.47257233,-0.025489807,0.0,-1.2041016,-1.6141129,0.0,1.6087875,0.9408188,-0.5016403,0.0,-0.99980927,-0.3741989,-0.028945923,0.99684143,0.4232483,2.3865051,0.0,-0.6850586,-1.2277832,-0.28212738,1.7851639,0.29294586,0.0,0.0,-0.4913025,-0.9844818,-0.005996704,0.32667542,0.80111694,0.10942078,0.0,-0.60946655,-0.77552795,0.033454895,1.4777756,0.12875366,-1.643219,0.67840576,-0.1722107,-1.5257874,-0.5619507,0.8219986,1.9437561,0.0,0.0,-0.7886505,-0.93318176,-0.8478699,1.4372253,0.60858154,0.0,0.0,0.0,-0.49333954,-0.5055847,0.6695709,1.8907013,-0.24801636,0.0,-1.1373062,-2.304268,0.0,2.2955933,3.314911,0.06678772,0.0,-1.8566895,-0.08079529,0.0,0.89829254,2.384964,-0.03652954,0.0,0.0,-1.0434799,0.0,1.6996918,0.054153442,-2.8418884,0.0,-2.9095154,-1.1545486,0.0,0.68066025,0.8342438,-1.8883362,0.0,0.0,-0.4601593,-0.64621735,0.6824646,2.119423,0.0,0.0,-2.052353,-0.1807251,-0.3655243,0.9286194,0.89928436,-2.2259903,0.0,-2.751587,-0.24845886,-0.16204834,0.8257828,4.610298,-0.30387878,0.0,0.0,-0.29130554,-0.38067627,1.7691269,4.6902237,-0.65171814,0.0,0.0,-0.9349899,-0.052352905,1.9361115,4.107292,0.9306488,0.0,0.0,-0.7182312,0.0,2.964714,3.7540283,1.5787354,0.0,0.0,-0.30821228,0.0,3.2641525,2.6946716,-0.9720154,0.0,0.0,-0.7714081,0.0,0.60562134,2.5972824,0.0,0.0,-2.1030579,-0.3019638,0.0,0.0,3.2163086,0.0
Sep-25,0.0,-1.3296738,-0.030265808,-0.1538086,0.57502747,3.3402328,0.0,0.0,-1.7784729,-0.15693665,-0.28625488,1.0199127,2.4608765,0.9854126,0.0,-2.436493,-0.020874023,0.16517639,0.72850037,3.1919708,1.2224426,0.0,0.0,-1.7917633,0.0,1.0873108,2.142334,1.4589844,0.0,-2.5216904,-0.4071579,-0.6917496,0.24840546,1.8606491,0.0,0.0,0.0,-0.3723297,0.0,0.0,0.7445984,0.10145569,0.0,-1.2988129,-0.30168152,0.0,1.1536789,1.0308533,0.0,0.0,-1.4143753,-0.7033386,0.0,0.056854248,1.4564514,1.0229874,0.0,-0.1756134,-3.3203964,-0.79315186,0.0,2.4216614,0.3241577,0.0,0.38671875,-3.4599228,-1.4200897,0.0,1.5988998,0.0,0.0,0.0,-2.937683,-0.3129425,0.32865906,2.6388092,-1.6214218,0.0,0.0,-3.116211,-0.42121124,0.54558563,4.1863937,0.0,0.0,-1.5413818,-2.697029,-0.3269043,0.69537354,2.964386,-0.4976349,0.0,0.0,-0.86457825,-0.011428833,0.0,0.47406006,0.0,0.0,0.0,-2.6154633,-1.1246109,0.0,2.262085,0.0,0.0,-1.8195496,-2.883751,-0.8199158,-0.4974594,0.5298157,-0.028175354,0.0,-1.0222778,-0.30734253,-0.5171814,1.165535,1.6156998,0.0,0.0,0.0,-0.09101868,-1.2195969,0.0,3.1787262,0.0,0.0,0.0,0.0,-1.7231445,0.8335266,1.071495,0.61117554,0.0,0.0,0.0,-1.4627228,0.7366867,0.6584015,0.0,0.0,0.0,0.0,-0.4114914,0.06838989,0.42445374,0.0,0.0,0.0,-0.79260254,0.0,0.07657623,0.7866211,0.0,0.0,0.0,-1.1148376,0.0,0.5940399,0.42006683,0.0,0.0,0.0,-1.0562286,0.0,0.51223755,0.4313736,0.0
Sep-26,0.0,0.0,0.0,0.0,1.1297836,2.7682266,0.0,0.0,0.0,-0.9938736,0.0,1.1718063,3.1922455,0.0,0.0,0.0,0.0,0.0,1.0425491,3.9499664,0.0,0.0,0.0,-1.7344055,0.0,0.6470947,2.9794922,0.0,0.0,0.0,0.0,0.0,0.537941,2.1450348,0.0,0.0,0.0,0.0,0.0,0.57211304,1.5909805,1.008934,0.0,0.0,0.0,-0.21812439,0.23384094,3.2083282,-0.26322937,0.0,0.0,-0.59754944,0.0,1.2404099,1.6853027,-0.02279663,0.0,0.0,-0.96284485,0.0,0.1874237,4.9010544,0.0,0.0,0.0,-0.6286926,0.0,1.1142273,0.4955902,-0.09938049,0.0,0.0,-1.3067169,0.0,0.8735199,1.4738159,0.0,0.0,0.81897736,-0.79589844,0.0042800903,0.50092316,0.58128357,0.0,0.0,0.5832062,-0.31788635,0.0,0.0,0.14056778,0.0,0.0,0.17121887,-0.77080536,0.0,0.24153137,0.7967262,0.0,0.0,0.0,-1.1745453,0.0,0.23005676,1.6845894,0.0,0.0,0.078323364,-2.597824,0.0,0.0,2.3228302,0.0,0.0,0.0,-2.306137,0.0,0.0,0.17874908,0.0,0.0,0.0,-0.26410675,-1.2723846,1.6812363,0.0,0.0,0.0,0.0,-1.0722046,-0.6308365,1.7009583,1.7327118,0.0,0.0,0.0,0.0,-0.09799957,0.27262115,1.4682617,0.0,0.0,0.0,-0.37864685,-0.8063431,0.1818695,0.7071991,0.0,0.0,0.0,-0.43984222,-0.6403961,0.6799927,0.0206604,0.0,0.0,0.0,-0.30602264,-0.67588043,0.45741272,0.0,0.0,0.0,0.0,-1.5369339,-0.5162964,0.3454666,0.0,0.0
Sep-27,0.0,0.0,0.0,-0.6705551,0.3159027,0.0,0.0,0.0,0.0,0.0,-1.0705109,0.052734375,0.3967209,0.0,0.0,0.0,0.0,-1.0054626,1.2147522,1.0190887,0.0,0.0,0.0,-0.6510544,-1.0523758,0.20511627,0.0,0.0,0.0,0.0,-1.6915131,-1.6724396,0.91895294,-2.4687424,0.0,0.0,0.0,-0.11349487,0.0,0.5922241,-2.2375793,-0.20462036,0.0,0.0,-0.69059753,-0.29948425,1.0785828,-2.696701,-0.36634064,0.0,0.0,-0.361557,0.0,1.0653534,-0.5356293,-1.172409,0.0,0.0,-0.5587692,-0.11003113,1.0159073,-2.0601578,-0.3959961,0.0,0.0,-0.8770447,0.0,1.0971527,0.0,0.0,0.0,0.0,-0.65050507,-1.2642517,1.6706314,0.0,-1.629982,0.0,0.0,-0.4701004,-1.4439926,3.2100449,0.0,-0.029937744,0.0,0.0,0.0,-2.1762848,3.6090698,0.0,-0.13050842,0.0,0.0,0.0,-1.4048233,2.7219696,0.0,0.0,0.0,0.0,-0.055541992,-0.08734131,1.7155609,0.0,0.0,-1.6693192,0.0,0.0,-0.3587036,0.8021698,0.5328903,0.0,-1.3651581,0.0,0.0,-1.6742554,1.0241547,0.0,0.0,0.0,-0.5723419,0.0,-1.8272476,1.0634766,-1.0088196,-1.340828,0.0,-0.04647827,0.958992,-1.7913208,0.0,0.0,0.7385559,0.0,0.0,0.12463379,-1.5554428,0.0,-0.5848541,2.3183289,0.0,0.0,0.5912857,-1.1677399,0.68977356,0.0,1.5823059,-0.44737244,-0.24757385,0.0,-1.1056061,0.61798096,-2.4823608,0.95487976,0.0,0.0,0.0,-1.1470871,-0.3751297,-1.1803131,-0.17281342,-0.0773468,-1.9793015,0.0,-0.8409424,0.0,-1.415802,-0.26416016
